x,y
1.223830734966592448e+00,-1.623670212765959150e+03
1.231625835189309459e+00,-1.623670212765959150e+03
1.239420935412026914e+00,-1.672872340425528819e+03
1.247216035634743925e+00,-1.672872340425528819e+03
1.255011135857460935e+00,-1.672872340425528819e+03
1.262806236080178390e+00,-1.672872340425528819e+03
1.270601336302895401e+00,-1.672872340425528819e+03
1.278396436525612412e+00,-1.722074468085105764e+03
1.286191536748329867e+00,-1.722074468085105764e+03
1.293986636971046877e+00,-1.722074468085105764e+03
1.301781737193763888e+00,-1.722074468085105764e+03
1.309576837416480899e+00,-1.771276595744682709e+03
1.317371937639198354e+00,-1.771276595744682709e+03
1.325167037861915365e+00,-1.771276595744682709e+03
1.332962138084632375e+00,-1.771276595744682709e+03
1.340757238307349830e+00,-1.771276595744682709e+03
1.348552338530066841e+00,-1.820478723404252378e+03
1.356347438752783852e+00,-1.820478723404252378e+03
1.364142538975501306e+00,-1.820478723404252378e+03
1.371937639198218317e+00,-1.820478723404252378e+03
1.379732739420935328e+00,-1.820478723404252378e+03
1.387527839643652783e+00,-1.869680851063829323e+03
1.395322939866369794e+00,-1.869680851063829323e+03
1.403118040089086804e+00,-1.869680851063829323e+03
1.410913140311804259e+00,-1.869680851063829323e+03
1.418708240534521270e+00,-1.918882978723406268e+03
1.426503340757238281e+00,-1.918882978723406268e+03
1.434298440979955735e+00,-1.918882978723406268e+03
1.442093541202672746e+00,-1.918882978723406268e+03
1.449888641425389757e+00,-1.918882978723406268e+03
1.457683741648106768e+00,-1.968085106382975937e+03
1.465478841870824223e+00,-1.968085106382975937e+03
1.473273942093541233e+00,-1.968085106382975937e+03
1.481069042316258244e+00,-1.968085106382975937e+03
1.488864142538975699e+00,-2.017287234042552882e+03
1.496659242761692710e+00,-2.017287234042552882e+03
1.504454342984409720e+00,-2.017287234042552882e+03
1.512249443207127175e+00,-2.017287234042552882e+03
1.520044543429844186e+00,-2.017287234042552882e+03
1.527839643652561197e+00,-2.066489361702129827e+03
1.535634743875278652e+00,-2.066489361702129827e+03
1.543429844097995662e+00,-2.066489361702129827e+03
1.551224944320712673e+00,-2.066489361702129827e+03
1.559020044543429684e+00,-2.115691489361699496e+03
1.566815144766147139e+00,-2.115691489361699496e+03
1.574610244988864149e+00,-2.115691489361699496e+03
1.582405345211581160e+00,-2.115691489361699496e+03
1.590200445434298615e+00,-2.115691489361699496e+03
1.597995545657015626e+00,-2.164893617021276441e+03
1.605790645879732637e+00,-2.164893617021276441e+03
1.613585746102450091e+00,-2.164893617021276441e+03
1.621380846325167102e+00,-2.164893617021276441e+03
1.629175946547884113e+00,-2.164893617021276441e+03
1.636971046770601568e+00,-2.214095744680853386e+03
1.644766146993318578e+00,-2.214095744680853386e+03
1.652561247216035589e+00,-2.214095744680853386e+03
1.660356347438753044e+00,-2.214095744680853386e+03
1.668151447661470055e+00,-2.263297872340423055e+03
1.675946547884187066e+00,-2.263297872340423055e+03
1.683741648106904520e+00,-2.263297872340423055e+03
1.691536748329621531e+00,-2.263297872340423055e+03
1.699331848552338542e+00,-2.263297872340423055e+03
1.707126948775055553e+00,-2.312500000000000000e+03
1.714922048997773008e+00,-2.312500000000000000e+03
1.722717149220490018e+00,-2.312500000000000000e+03
1.730512249443207029e+00,-2.312500000000000000e+03
1.738307349665924484e+00,-2.361702127659576945e+03
1.746102449888641495e+00,-2.361702127659576945e+03
1.753897550111358505e+00,-2.361702127659576945e+03
1.761692650334075960e+00,-2.361702127659576945e+03
1.769487750556792971e+00,-2.361702127659576945e+03
1.777282850779509982e+00,-2.410904255319146614e+03
1.785077951002227437e+00,-2.410904255319146614e+03
1.792873051224944447e+00,-2.410904255319146614e+03
1.800668151447661458e+00,-2.410904255319146614e+03
1.808463251670378469e+00,-2.460106382978723559e+03
1.816258351893095924e+00,-2.460106382978723559e+03
1.824053452115812934e+00,-2.460106382978723559e+03
1.831848552338529945e+00,-2.460106382978723559e+03
1.839643652561247400e+00,-2.460106382978723559e+03
1.847438752783964411e+00,-2.509308510638300504e+03
1.855233853006681422e+00,-2.509308510638300504e+03
1.863028953229398876e+00,-2.509308510638300504e+03
1.870824053452115887e+00,-2.509308510638300504e+03
1.878619153674832898e+00,-2.558510638297870173e+03
1.886414253897550353e+00,-2.558510638297870173e+03
1.894209354120267363e+00,-2.558510638297870173e+03
1.902004454342984374e+00,-2.558510638297870173e+03
1.909799554565701829e+00,-2.558510638297870173e+03
1.917594654788418840e+00,-2.607712765957447118e+03
1.925389755011135851e+00,-2.607712765957447118e+03
1.933184855233853305e+00,-2.607712765957447118e+03
1.940979955456570316e+00,-2.607712765957447118e+03
1.948775055679287327e+00,-2.607712765957447118e+03
1.956570155902004338e+00,-2.656914893617024063e+03
1.964365256124721792e+00,-2.656914893617024063e+03
